,ANO_EPI,ID_MN_RESI,"(0, 4]","(14, 19]","(19, 29]","(29, 39]","(39, 49]","(4, 9]","(49, 59]","(59, 69]","(69, 79]","(79, 120]","(9, 14]",TOTAL
617,2019,351950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
618,2019,351960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
619,2019,351970.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
620,2019,351980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
621,2019,352000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
622,2019,352020.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
623,2019,352040.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0
624,2019,352044.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
625,2019,352050.0,20.0,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0
626,2019,352090.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
627,2019,352100.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
628,2019,352210.0,8.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0
629,2019,352220.0,27.0,13.0,12.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,63.0
630,2019,352230.0,10.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0
631,2019,352240.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
632,2019,352250.0,43.0,8.0,30.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,93.0
633,2019,352260.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
634,2019,352270.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
635,2019,352280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
636,2019,352290.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
637,2019,352310.0,89.0,40.0,77.0,27.0,1.0,9.0,4.0,1.0,0.0,0.0,0.0,248.0
638,2019,352330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
639,2019,352340.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
640,2019,352360.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
641,2019,352380.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,2019,352390.0,23.0,1.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,41.0
643,2019,352400.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
644,2019,352420.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
645,2019,352430.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0
646,2019,352440.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
647,2019,352450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,2019,352470.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0
649,2019,352480.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
650,2019,352500.0,26.0,8.0,20.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0
651,2019,352510.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
652,2019,352520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
653,2019,352530.0,4.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
654,2019,352550.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
655,2019,352560.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
656,2019,352570.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
657,2019,352580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
658,2019,352585.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,2019,352590.0,38.0,11.0,30.0,24.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,118.0
660,2019,352600.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
661,2019,352610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,2019,352620.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
663,2019,352640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,2019,352660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
665,2019,352670.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
666,2019,352690.0,28.0,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
667,2019,352710.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
668,2019,352720.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0
669,2019,352730.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
670,2019,352740.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
671,2019,352760.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
672,2019,352780.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
673,2019,352840.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
674,2019,352850.0,41.0,7.0,22.0,7.0,6.0,8.0,3.0,1.0,0.0,1.0,4.0,100.0
675,2019,352890.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
676,2019,352900.0,17.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,31.0
677,2019,352930.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
678,2019,352940.0,104.0,37.0,100.0,40.0,11.0,6.0,7.0,1.0,0.0,0.0,3.0,309.0
679,2019,352960.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
680,2019,353010.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
681,2019,353030.0,8.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0
682,2019,353040.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,2019,353050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,2019,353060.0,56.0,24.0,45.0,24.0,5.0,4.0,3.0,0.0,0.0,1.0,2.0,164.0
685,2019,353070.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
686,2019,353080.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
687,2019,353110.0,5.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,19.0
688,2019,353120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,2019,353130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
690,2019,353140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
691,2019,353180.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
692,2019,353190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
693,2019,353210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,2019,353240.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
695,2019,353260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
696,2019,353300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,2019,353320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,2019,353360.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
699,2019,353390.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,2019,353410.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,2019,353440.0,100.0,47.0,127.0,50.0,18.0,7.0,6.0,2.0,1.0,0.0,7.0,365.0
702,2019,353450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2019,353470.0,10.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,23.0
704,2019,353490.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,2019,353540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
706,2019,353550.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
707,2019,353560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,2019,353600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
709,2019,353620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
710,2019,353650.0,19.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0
711,2019,353670.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
712,2019,353680.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
713,2019,353710.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
714,2019,353720.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
715,2019,353730.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
716,2019,353740.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
717,2019,353760.0,13.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0
718,2019,353780.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
719,2019,353800.0,6.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0
720,2019,353860.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
721,2019,353870.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0
722,2019,353880.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,2019,353890.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
724,2019,353910.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
725,2019,353930.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
726,2019,353940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727,2019,353980.0,14.0,13.0,16.0,9.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,58.0
728,2019,354020.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
729,2019,354060.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
730,2019,354070.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0
731,2019,354075.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
732,2019,354080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,2019,354090.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
734,2019,354100.0,37.0,9.0,48.0,24.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0,133.0
735,2019,354130.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
736,2019,354140.0,3.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0
737,2019,354150.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
738,2019,354160.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
739,2019,354200.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
740,2019,354220.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
741,2019,354240.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
742,2019,354260.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
743,2019,354320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
744,2019,354330.0,33.0,7.0,26.0,16.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,90.0
745,2019,354340.0,32.0,2.0,18.0,16.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,79.0
746,2019,354370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
747,2019,354390.0,6.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
748,2019,354410.0,15.0,6.0,15.0,6.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,54.0
749,2019,354420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
750,2019,354425.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
751,2019,354430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
752,2019,354450.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
753,2019,354490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
754,2019,354520.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
755,2019,354530.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
756,2019,354540.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
757,2019,354560.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
758,2019,354580.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0
759,2019,354640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
760,2019,354660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
761,2019,354680.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,13.0
762,2019,354730.0,20.0,6.0,9.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,46.0
763,2019,354780.0,114.0,47.0,133.0,59.0,16.0,11.0,8.0,5.0,0.0,0.0,6.0,399.0
764,2019,354800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
765,2019,354850.0,22.0,11.0,34.0,17.0,7.0,1.0,5.0,1.0,1.0,0.0,3.0,102.0
766,2019,354870.0,119.0,48.0,133.0,50.0,15.0,8.0,11.0,0.0,0.0,0.0,5.0,389.0
767,2019,354880.0,23.0,17.0,37.0,14.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,108.0
768,2019,354890.0,7.0,5.0,7.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,30.0
769,2019,354910.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
770,2019,354940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
771,2019,354950.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
772,2019,354970.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
773,2019,354980.0,51.0,1.0,5.0,6.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,75.0
774,2019,354990.0,33.0,9.0,15.0,13.0,3.0,6.0,1.0,1.0,0.0,0.0,3.0,84.0
775,2019,355030.0,2927.0,1127.0,3051.0,1341.0,370.0,156.0,231.0,39.0,5.0,2.0,135.0,9384.0
776,2019,355050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
777,2019,355060.0,12.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0
778,2019,355070.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
779,2019,355080.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
780,2019,355100.0,12.0,6.0,16.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0
781,2019,355110.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
782,2019,355150.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
783,2019,355160.0,6.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0
784,2019,355170.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
785,2019,355210.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
786,2019,355220.0,34.0,7.0,18.0,5.0,2.0,5.0,2.0,0.0,1.0,0.0,2.0,76.0
787,2019,355240.0,14.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,25.0
788,2019,355250.0,25.0,14.0,34.0,12.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,93.0
789,2019,355260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
790,2019,355280.0,20.0,9.0,21.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0
791,2019,355370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
792,2019,355380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
793,2019,355400.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0
794,2019,355410.0,19.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,30.0
795,2019,355430.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
796,2019,355450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
797,2019,355480.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0
798,2019,355500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
799,2019,355510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,2019,355530.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
801,2019,355540.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0
802,2019,355560.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
803,2019,355580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
804,2019,355600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
805,2019,355610.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
806,2019,355620.0,7.0,8.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,29.0
807,2019,355630.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
808,2019,355640.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
809,2019,355645.0,12.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0
810,2019,355650.0,8.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0
811,2019,355670.0,10.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
812,2019,355680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
813,2019,355700.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
814,2019,355710.0,14.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,25.0
815,2019,410040.0,2.0,8.0,18.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
816,2019,410120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
817,2019,410180.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
818,2019,410230.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
819,2019,410400.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
820,2019,410410.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
821,2019,410420.0,4.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
822,2019,410425.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
823,2019,410430.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
824,2019,410470.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
825,2019,410490.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
826,2019,410580.0,15.0,13.0,50.0,9.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,92.0
827,2019,410680.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
828,2019,410690.0,18.0,270.0,518.0,130.0,31.0,1.0,10.0,0.0,0.0,0.0,7.0,985.0
829,2019,410765.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
830,2019,410832.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
831,2019,410850.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
832,2019,410890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
833,2019,411010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834,2019,411070.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
835,2019,411125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
836,2019,411180.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
837,2019,411210.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838,2019,411320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,2019,411370.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
840,2019,411390.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
841,2019,411460.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,2019,411520.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
843,2019,411570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
844,2019,411605.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
845,2019,411820.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,2019,411860.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
847,2019,411915.0,3.0,3.0,18.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0
848,2019,411950.0,2.0,2.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0
849,2019,411990.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
850,2019,411995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
851,2019,412080.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
852,2019,412120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
853,2019,412220.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
854,2019,412240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
855,2019,412550.0,4.0,10.0,13.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0
