,DATA_EPI,NU_IDADE_N_x,NU_IDADE_N_y
372,2020-53,8.15513698630137,10.015690995483498
373,2021-01,11.453525641025642,15.440988705594643
374,2021-02,9.525,11.440985300052409
375,2021-03,10.63063063063063,14.786175826727893
376,2021-04,10.15990990990991,12.558787354138662
377,2021-05,8.072916666666668,12.145077841510664
378,2021-06,10.927777777777777,15.608794022285657
379,2021-07,8.93452380952381,10.83171557205213
380,2021-08,4.929487179487179,8.551045819979251
381,2021-09,11.92948717948718,14.046721489920152
382,2021-10,10.618055555555555,17.50860027969708
383,2021-11,4.179898298048983,6.450753962334849
384,2021-12,4.802631578947368,8.84207335462543
385,2021-13,6.365740740740741,9.048983390382537
386,2021-14,7.965686274509803,13.997335399436341
387,2021-15,15.133333333333335,14.239366836388289
388,2021-16,6.467592592592592,8.50668416968784
389,2021-17,12.883333333333335,13.37811922783147
390,2021-18,4.037037037037036,8.51939281946464
391,2021-19,13.00065231572081,16.885631816066724
392,2021-20,1.009259259259259,0.6406979219261554
393,2021-21,8.983333333333333,9.593738312817106
394,2021-22,26.916666666666668,38.031784952414036
395,2021-23,15.833333333333334,15.766525721709693
396,2021-24,0.6666666666666666,0.3818813079129867
397,2021-25,7.527777777777778,13.998015732397377
398,2021-26,2.106060606060606,2.987262521730786
399,2021-27,0.9166666666666667,0.6400954789890507
400,2021-28,1.7916666666666667,2.1500430658908174
401,2021-29,9.583333333333334,11.71048319526853
402,2021-30,2.444444444444444,3.0971910810591896
403,2021-31,3.899942922374429,6.745426322237846
404,2021-32,2.8666666666666667,3.7613716469748995
405,2021-33,1.2833333333333334,1.1734919400376524
406,2021-34,1.6481481481481481,1.4122343517269118
407,2021-35,8.383333333333333,12.888356071362331
408,2021-36,12.104166666666666,22.597666115970668
409,2021-37,0.7708333333333334,0.21916296997304852
410,2021-38,3.020833333333333,5.68462665077753
411,2021-39,1.65625,1.4559930201079863
412,2021-40,0.6666666666666666,0.4714045207910317
413,2021-41,3.833333333333333,4.120458057446357
414,2021-42,0.6388888888888888,0.12729376930432892
415,2021-43,2.3333333333333335,3.1754264805429417
416,2021-44,0.8333333333333333,0.28054180384339106
417,2021-45,1.1666666666666667,0.9204467514322716
418,2021-46,0.7261904761904762,0.31444500532789726
419,2021-47,4.388888888888889,6.596154884420109
420,2021-48,0.7166666666666666,0.2981423969999719
421,2021-49,1.8125,1.5962557462409988
422,2021-50,5.25,6.7175144212722016
423,2021-51,3.0,0.0
424,2022-01,0.875,0.1767766952966369
425,2022-02,1.2916666666666667,1.0017346066809423
426,2022-03,10.194444444444445,9.709793643151876
427,2022-04,0.6944444444444445,0.3938179688543841
428,2022-05,0.4166666666666667,0.0
429,2022-06,22.0,0.0
430,2022-07,0.4166666666666667,0.0
431,2022-08,0.0833333333333333,0.0
432,2022-09,0.7083333333333334,0.41247895569215276
433,2022-10,3.0,0.0
434,2022-11,2.0,0.0
435,2022-12,2.3333333333333335,2.3570226039551585
436,2022-13,0.9395547945205479,0.8229043499018482
437,2022-14,8.816666666666666,14.806670793936089
438,2022-15,2.277777777777778,2.3589859717291275
439,2022-16,12.166666666666666,21.247222040644385
440,2022-17,1.4375,1.7204852351718816
441,2022-18,0.5833333333333333,0.5892556509887896
442,2022-19,1.3541666666666667,1.1063265039459795
443,2022-20,3.25,0.9574271077563382
444,2022-21,4.166666666666667,4.368447474027053
445,2022-22,2.0238095238095237,1.3494805977107946
446,2022-23,5.0,0.0
447,2022-24,35.0,0.0
448,2022-28,1.0,0.0
449,2022-29,10.0,0.0
450,2022-33,4.0,0.0
451,2022-34,1.4583333333333333,0.7660323462854264
452,2022-35,2.0,0.0
453,2022-37,2.0,0.0
454,2022-39,10.208333333333334,19.861149961111966
455,2022-40,2.055555555555556,2.471316937870861
456,2022-41,0.4166666666666667,0.0
457,2022-43,1.0,0.0
458,2022-45,3.0,0.0
