,ANO_EPI,ID_MUNICIP,"(0, 4]","(14, 19]","(19, 29]","(29, 39]","(39, 49]","(4, 9]","(49, 59]","(59, 69]","(69, 79]","(79, 120]","(9, 14]",TOTAL
488,2019,350115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,2019,350150,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
490,2019,350160,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0
491,2019,350190,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
492,2019,350210,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
493,2019,350220,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
494,2019,350240,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
495,2019,350250,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
496,2019,350275,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
497,2019,350280,10.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0
498,2019,350310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499,2019,350320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500,2019,350330,4.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
501,2019,350380,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
502,2019,350390,20.0,5.0,24.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0,2.0,68.0
503,2019,350400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,2019,350410,25.0,6.0,10.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,57.0
505,2019,350450,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
506,2019,350460,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
507,2019,350520,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
508,2019,350530,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
509,2019,350550,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
510,2019,350560,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
511,2019,350570,210.0,55.0,140.0,50.0,20.0,9.0,15.0,1.0,0.0,0.0,9.0,509.0
512,2019,350580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
513,2019,350600,20.0,17.0,27.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,87.0
514,2019,350610,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
515,2019,350635,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
516,2019,350650,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
517,2019,350660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
518,2019,350700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
519,2019,350710,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
520,2019,350750,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
521,2019,350760,17.0,0.0,10.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,33.0
522,2019,350790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
523,2019,350810,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
524,2019,350840,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
525,2019,350850,11.0,4.0,4.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,4.0,32.0
526,2019,350900,25.0,48.0,84.0,34.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,200.0
527,2019,350920,4.0,3.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
528,2019,350925,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
529,2019,350930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
530,2019,350950,100.0,12.0,37.0,26.0,8.0,5.0,4.0,2.0,0.0,0.0,4.0,198.0
531,2019,350960,6.0,6.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0
532,2019,350970,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
533,2019,351000,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
534,2019,351020,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
535,2019,351030,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
536,2019,351050,4.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
537,2019,351060,35.0,12.0,41.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,107.0
538,2019,351110,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
539,2019,351150,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
540,2019,351160,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
541,2019,351210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
542,2019,351240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
543,2019,351250,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
544,2019,351280,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
545,2019,351300,38.0,14.0,52.0,18.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,138.0
546,2019,351310,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
547,2019,351340,8.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0
548,2019,351350,7.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0
549,2019,351370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
550,2019,351380,44.0,18.0,45.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,124.0
551,2019,351390,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
552,2019,351410,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
553,2019,351430,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
554,2019,351440,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
555,2019,351450,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
556,2019,351500,18.0,11.0,15.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,55.0
557,2019,351510,7.0,3.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0
558,2019,351515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
559,2019,351518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
560,2019,351550,56.0,4.0,3.0,7.0,4.0,8.0,4.0,1.0,1.0,0.0,10.0,98.0
561,2019,351570,1.0,4.0,18.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,36.0
562,2019,351600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
563,2019,351620,3.0,3.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0
564,2019,351630,104.0,90.0,162.0,46.0,7.0,20.0,6.0,0.0,0.0,0.0,6.0,441.0
565,2019,351640,70.0,84.0,156.0,52.0,11.0,14.0,3.0,1.0,0.0,0.0,12.0,403.0
566,2019,351670,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
567,2019,351690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
568,2019,351700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569,2019,351740,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
570,2019,351750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
571,2019,351830,24.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0
572,2019,351840,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
573,2019,351860,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
574,2019,351870,27.0,2.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,41.0
575,2019,351880,255.0,100.0,243.0,101.0,32.0,20.0,14.0,2.0,1.0,0.0,22.0,790.0
576,2019,351907,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0
577,2019,351920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
578,2019,351930,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
579,2019,351940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,2019,351950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
581,2019,351960,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
582,2019,351970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
583,2019,352000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
584,2019,352030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
585,2019,352040,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
586,2019,352044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
587,2019,352050,21.0,3.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0
588,2019,352090,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
589,2019,352100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
590,2019,352210,5.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0
591,2019,352220,35.0,14.0,15.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,79.0
592,2019,352230,9.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0
593,2019,352240,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
594,2019,352250,30.0,9.0,23.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,71.0
595,2019,352260,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
596,2019,352270,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
597,2019,352280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
598,2019,352290,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
599,2019,352310,64.0,29.0,63.0,17.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,182.0
600,2019,352340,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
601,2019,352360,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
602,2019,352380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
603,2019,352390,22.0,1.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,39.0
604,2019,352400,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
605,2019,352420,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
606,2019,352430,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
607,2019,352440,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
608,2019,352470,18.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0
609,2019,352480,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
610,2019,352500,9.0,7.0,15.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0
611,2019,352520,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
612,2019,352530,4.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
613,2019,352550,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
614,2019,352570,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
615,2019,352585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
616,2019,352590,57.0,24.0,47.0,37.0,6.0,3.0,7.0,0.0,0.0,0.0,1.0,182.0
617,2019,352600,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
618,2019,352610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
619,2019,352620,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
620,2019,352640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
621,2019,352670,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
622,2019,352690,29.0,13.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
623,2019,352710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
624,2019,352720,5.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0
625,2019,352730,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
626,2019,352740,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
627,2019,352760,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
628,2019,352840,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
629,2019,352850,37.0,5.0,19.0,7.0,5.0,8.0,3.0,1.0,0.0,1.0,4.0,90.0
630,2019,352890,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
631,2019,352900,21.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,37.0
632,2019,352930,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
633,2019,352940,84.0,37.0,88.0,42.0,10.0,1.0,8.0,1.0,0.0,0.0,3.0,274.0
634,2019,352960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
635,2019,353010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
636,2019,353030,6.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
637,2019,353040,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,2019,353050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
639,2019,353060,73.0,24.0,62.0,31.0,7.0,4.0,4.0,2.0,0.0,1.0,3.0,211.0
640,2019,353070,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
641,2019,353080,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
642,2019,353110,6.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0
643,2019,353120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,2019,353130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
645,2019,353180,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
646,2019,353190,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
647,2019,353240,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
648,2019,353260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
649,2019,353300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
650,2019,353360,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
651,2019,353410,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
652,2019,353440,63.0,37.0,118.0,57.0,18.0,7.0,8.0,1.0,1.0,0.0,4.0,314.0
653,2019,353470,10.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,24.0
654,2019,353490,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
655,2019,353520,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
656,2019,353540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,2019,353550,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
658,2019,353560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,2019,353600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
660,2019,353620,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
661,2019,353650,17.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,31.0
662,2019,353670,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
663,2019,353680,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,2019,353710,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
665,2019,353720,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
666,2019,353730,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
667,2019,353740,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
668,2019,353760,13.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,25.0
669,2019,353780,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
670,2019,353800,5.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0
671,2019,353870,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
672,2019,353880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,2019,353890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,2019,353910,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,2019,353930,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,2019,353940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,2019,353980,18.0,16.0,21.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,67.0
678,2019,354020,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
679,2019,354060,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
680,2019,354070,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0
681,2019,354075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
682,2019,354080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,2019,354090,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
684,2019,354100,27.0,8.0,40.0,16.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,104.0
685,2019,354130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
686,2019,354140,3.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0
687,2019,354150,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
688,2019,354160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,2019,354200,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
690,2019,354220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
691,2019,354240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,2019,354260,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
693,2019,354320,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
694,2019,354330,26.0,10.0,33.0,14.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,91.0
695,2019,354340,32.0,3.0,20.0,17.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,82.0
696,2019,354370,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,2019,354390,7.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
698,2019,354410,14.0,4.0,10.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,41.0
699,2019,354425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,2019,354450,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
701,2019,354490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
702,2019,354520,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
703,2019,354530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
704,2019,354540,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
705,2019,354560,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
706,2019,354580,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0
707,2019,354640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,2019,354660,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,2019,354680,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,12.0
710,2019,354730,15.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,30.0
711,2019,354780,124.0,49.0,153.0,63.0,17.0,8.0,12.0,5.0,0.0,0.0,4.0,435.0
712,2019,354850,34.0,18.0,55.0,29.0,12.0,2.0,7.0,1.0,1.0,0.0,4.0,163.0
713,2019,354870,161.0,52.0,142.0,50.0,15.0,13.0,11.0,1.0,0.0,0.0,8.0,453.0
714,2019,354880,41.0,20.0,47.0,18.0,6.0,8.0,4.0,1.0,0.0,0.0,0.0,145.0
715,2019,354890,7.0,5.0,7.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,30.0
716,2019,354910,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
717,2019,354940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
718,2019,354950,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
719,2019,354970,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
720,2019,354980,63.0,0.0,5.0,6.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,86.0
721,2019,354990,30.0,10.0,16.0,14.0,2.0,5.0,1.0,1.0,0.0,0.0,3.0,82.0
722,2019,355030,3017.0,1157.0,3165.0,1411.0,388.0,167.0,237.0,40.0,5.0,2.0,137.0,9726.0
723,2019,355050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,2019,355060,11.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0
725,2019,355070,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
726,2019,355080,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
727,2019,355100,5.0,0.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
728,2019,355110,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
729,2019,355150,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
730,2019,355160,4.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0
731,2019,355170,9.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
732,2019,355200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,2019,355210,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
734,2019,355220,41.0,8.0,17.0,5.0,2.0,6.0,2.0,0.0,1.0,0.0,2.0,84.0
735,2019,355240,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
