,ID_MUNICIP,GRUPO_IDADE,CASOS,VAC,N_VAC,I_VAC,SG_UF_NOT
1184,315780,"(0, 4]",1,0.0,1.0,0.0,31
1185,315990,"(9, 14]",1,1.0,0.0,0.0,31
1186,316370,"(0, 4]",1,1.0,0.0,0.0,31
1187,316470,"(14, 19]",1,1.0,0.0,0.0,31
1188,316720,"(39, 49]",1,0.0,1.0,0.0,31
1189,316910,"(0, 4]",1,1.0,0.0,0.0,31
1190,316940,"(0, 4]",1,1.0,0.0,0.0,31
1191,316990,"(0, 4]",1,1.0,0.0,0.0,31
1192,316990,"(59, 69]",1,1.0,0.0,0.0,31
1193,317020,"(0, 4]",9,8.0,1.0,0.0,31
1194,317020,"(19, 29]",8,6.0,2.0,0.0,31
1195,317020,"(29, 39]",3,1.0,2.0,0.0,31
1196,317020,"(4, 9]",1,1.0,0.0,0.0,31
1197,317020,"(49, 59]",1,0.0,1.0,0.0,31
1198,317020,"(9, 14]",4,3.0,1.0,0.0,31
1199,317040,"(19, 29]",1,0.0,0.0,1.0,31
1200,317120,"(0, 4]",1,1.0,0.0,0.0,31
1201,317130,"(0, 4]",1,1.0,0.0,0.0,31
1202,317200,"(0, 4]",1,0.0,1.0,0.0,31
1203,320020,"(14, 19]",1,1.0,0.0,0.0,32
1204,320130,"(0, 4]",1,0.0,1.0,0.0,32
1205,320130,"(14, 19]",1,1.0,0.0,0.0,32
1206,320150,"(19, 29]",1,1.0,0.0,0.0,32
1207,320240,"(19, 29]",1,1.0,0.0,0.0,32
1208,320270,"(29, 39]",1,1.0,0.0,0.0,32
1209,320270,"(4, 9]",1,1.0,0.0,0.0,32
1210,320530,"(19, 29]",1,1.0,0.0,0.0,32
1211,320530,"(39, 49]",1,0.0,0.0,1.0,32
1212,330010,"(0, 4]",2,2.0,0.0,0.0,33
1213,330020,"(14, 19]",1,1.0,0.0,0.0,33
1214,330023,"(14, 19]",1,0.0,1.0,0.0,33
1215,330030,"(39, 49]",1,0.0,0.0,1.0,33
1216,330040,"(29, 39]",1,0.0,1.0,0.0,33
1217,330045,"(0, 4]",32,3.0,25.0,4.0,33
1218,330045,"(19, 29]",2,0.0,1.0,1.0,33
1219,330045,"(4, 9]",2,0.0,0.0,2.0,33
1220,330045,"(9, 14]",1,0.0,0.0,1.0,33
1221,330095,"(49, 59]",1,0.0,0.0,1.0,33
1222,330100,"(19, 29]",1,1.0,0.0,0.0,33
1223,330130,"(59, 69]",1,0.0,0.0,1.0,33
1224,330170,"(0, 4]",282,36.0,196.0,50.0,33
1225,330170,"(14, 19]",8,1.0,1.0,6.0,33
1226,330170,"(19, 29]",32,14.0,4.0,14.0,33
1227,330170,"(29, 39]",8,4.0,2.0,2.0,33
1228,330170,"(39, 49]",8,3.0,2.0,3.0,33
1229,330170,"(4, 9]",28,5.0,9.0,14.0,33
1230,330170,"(9, 14]",13,3.0,3.0,7.0,33
1231,330170,nan,2,1.0,1.0,0.0,33
1232,330187,"(0, 4]",1,0.0,1.0,0.0,33
1233,330190,"(0, 4]",3,0.0,3.0,0.0,33
1234,330190,"(19, 29]",4,1.0,3.0,0.0,33
1235,330190,"(49, 59]",1,1.0,0.0,0.0,33
1236,330200,"(0, 4]",1,1.0,0.0,0.0,33
1237,330200,"(14, 19]",1,0.0,0.0,1.0,33
1238,330200,"(39, 49]",1,0.0,0.0,1.0,33
1239,330220,"(0, 4]",1,1.0,0.0,0.0,33
1240,330220,"(29, 39]",1,1.0,0.0,0.0,33
1241,330240,"(0, 4]",1,0.0,1.0,0.0,33
1242,330240,"(14, 19]",3,2.0,0.0,1.0,33
1243,330240,"(19, 29]",1,0.0,0.0,1.0,33
1244,330240,"(29, 39]",4,0.0,2.0,2.0,33
1245,330240,"(59, 69]",1,0.0,0.0,1.0,33
1246,330250,"(0, 4]",25,4.0,12.0,9.0,33
1247,330250,"(14, 19]",3,1.0,2.0,0.0,33
1248,330250,"(19, 29]",2,0.0,2.0,0.0,33
1249,330250,"(29, 39]",2,0.0,2.0,0.0,33
1250,330250,"(4, 9]",1,0.0,1.0,0.0,33
1251,330250,"(49, 59]",1,0.0,0.0,1.0,33
1252,330250,"(9, 14]",1,0.0,0.0,1.0,33
1253,330260,"(19, 29]",1,1.0,0.0,0.0,33
1254,330280,"(19, 29]",1,0.0,0.0,1.0,33
1255,330285,"(0, 4]",1,0.0,1.0,0.0,33
1256,330285,"(29, 39]",3,0.0,2.0,1.0,33
1257,330285,"(39, 49]",1,0.0,0.0,1.0,33
1258,330285,"(49, 59]",1,0.0,1.0,0.0,33
1259,330320,"(0, 4]",12,3.0,8.0,1.0,33
1260,330320,"(14, 19]",6,2.0,1.0,3.0,33
1261,330320,"(19, 29]",2,1.0,0.0,1.0,33
1262,330320,"(39, 49]",1,0.0,1.0,0.0,33
1263,330320,"(4, 9]",1,0.0,1.0,0.0,33
1264,330320,"(9, 14]",1,1.0,0.0,0.0,33
1265,330330,"(0, 4]",21,3.0,15.0,3.0,33
1266,330330,"(14, 19]",25,18.0,3.0,4.0,33
1267,330330,"(19, 29]",40,22.0,5.0,13.0,33
1268,330330,"(29, 39]",15,6.0,1.0,8.0,33
1269,330330,"(39, 49]",4,1.0,2.0,1.0,33
1270,330330,"(4, 9]",2,1.0,1.0,0.0,33
1271,330330,"(49, 59]",2,0.0,2.0,0.0,33
1272,330330,"(9, 14]",2,0.0,1.0,1.0,33
1273,330340,"(0, 4]",2,0.0,2.0,0.0,33
1274,330340,"(14, 19]",4,3.0,0.0,1.0,33
1275,330340,"(19, 29]",17,17.0,0.0,0.0,33
1276,330340,"(29, 39]",10,7.0,2.0,1.0,33
1277,330340,"(39, 49]",1,0.0,1.0,0.0,33
1278,330340,"(49, 59]",1,1.0,0.0,0.0,33
1279,330340,"(9, 14]",1,1.0,0.0,0.0,33
1280,330340,nan,1,1.0,0.0,0.0,33
1281,330350,"(0, 4]",53,11.0,26.0,16.0,33
1282,330350,"(14, 19]",13,2.0,5.0,6.0,33
1283,330350,"(19, 29]",21,6.0,7.0,8.0,33
1284,330350,"(29, 39]",6,0.0,2.0,4.0,33
1285,330350,"(39, 49]",1,0.0,0.0,1.0,33
1286,330350,"(4, 9]",10,3.0,2.0,5.0,33
1287,330350,"(49, 59]",1,0.0,0.0,1.0,33
1288,330350,"(9, 14]",9,4.0,1.0,4.0,33
1289,330380,"(0, 4]",6,2.0,4.0,0.0,33
1290,330380,"(19, 29]",2,0.0,0.0,2.0,33
1291,330380,"(39, 49]",2,1.0,1.0,0.0,33
1292,330380,"(4, 9]",1,1.0,0.0,0.0,33
1293,330380,"(49, 59]",2,0.0,1.0,1.0,33
1294,330380,"(9, 14]",1,0.0,1.0,0.0,33
1295,330385,"(19, 29]",2,2.0,0.0,0.0,33
1296,330390,"(0, 4]",6,0.0,6.0,0.0,33
1297,330390,"(14, 19]",2,1.0,0.0,1.0,33
1298,330390,"(19, 29]",2,1.0,0.0,1.0,33
1299,330390,"(29, 39]",1,1.0,0.0,0.0,33
1300,330390,"(39, 49]",3,0.0,0.0,3.0,33
1301,330390,"(9, 14]",1,0.0,1.0,0.0,33
1302,330411,"(19, 29]",1,1.0,0.0,0.0,33
1303,330414,"(0, 4]",22,3.0,16.0,3.0,33
1304,330414,"(4, 9]",1,0.0,0.0,1.0,33
1305,330420,"(19, 29]",1,1.0,0.0,0.0,33
1306,330430,"(0, 4]",1,0.0,1.0,0.0,33
1307,330430,"(14, 19]",2,0.0,0.0,2.0,33
1308,330430,"(19, 29]",3,2.0,1.0,0.0,33
1309,330430,"(29, 39]",1,0.0,0.0,1.0,33
1310,330430,"(39, 49]",1,0.0,1.0,0.0,33
1311,330452,"(0, 4]",1,0.0,1.0,0.0,33
1312,330452,"(14, 19]",1,1.0,0.0,0.0,33
1313,330452,"(19, 29]",1,1.0,0.0,0.0,33
1314,330455,"(0, 4]",147,44.0,88.0,15.0,33
1315,330455,"(14, 19]",161,90.0,30.0,41.0,33
1316,330455,"(19, 29]",295,111.0,93.0,91.0,33
1317,330455,"(29, 39]",104,42.0,28.0,34.0,33
1318,330455,"(39, 49]",28,7.0,9.0,12.0,33
1319,330455,"(4, 9]",14,8.0,3.0,3.0,33
1320,330455,"(49, 59]",28,8.0,9.0,11.0,33
1321,330455,"(59, 69]",2,0.0,0.0,2.0,33
1322,330455,"(79, 120]",1,0.0,1.0,0.0,33
1323,330455,"(9, 14]",11,4.0,5.0,2.0,33
1324,330490,"(0, 4]",6,1.0,4.0,1.0,33
1325,330490,"(14, 19]",3,2.0,0.0,1.0,33
1326,330490,"(19, 29]",5,3.0,1.0,1.0,33
1327,330490,"(29, 39]",2,1.0,0.0,1.0,33
1328,330490,"(39, 49]",2,0.0,1.0,1.0,33
1329,330490,"(4, 9]",1,0.0,1.0,0.0,33
1330,330490,"(49, 59]",1,1.0,0.0,0.0,33
1331,330490,"(9, 14]",2,0.0,2.0,0.0,33
1332,330510,"(0, 4]",23,4.0,19.0,0.0,33
1333,330510,"(14, 19]",8,3.0,4.0,1.0,33
1334,330510,"(19, 29]",6,5.0,0.0,1.0,33
1335,330510,"(29, 39]",1,0.0,1.0,0.0,33
1336,330510,"(4, 9]",3,2.0,1.0,0.0,33
1337,330510,"(49, 59]",1,0.0,1.0,0.0,33
1338,330510,"(9, 14]",7,3.0,3.0,1.0,33
1339,330520,"(0, 4]",2,1.0,1.0,0.0,33
1340,330550,"(19, 29]",1,1.0,0.0,0.0,33
1341,330580,"(14, 19]",14,13.0,0.0,1.0,33
1342,330580,"(19, 29]",11,7.0,3.0,1.0,33
1343,330580,"(29, 39]",2,1.0,0.0,1.0,33
1344,330580,"(49, 59]",1,0.0,1.0,0.0,33
1345,330580,"(9, 14]",1,0.0,0.0,1.0,33
1346,330610,"(14, 19]",11,9.0,0.0,2.0,33
1347,330610,"(19, 29]",14,11.0,1.0,2.0,33
1348,330630,"(14, 19]",2,1.0,1.0,0.0,33
1349,330630,"(4, 9]",1,1.0,0.0,0.0,33
1350,350010,"(0, 4]",2,1.0,1.0,0.0,35
1351,350050,"(19, 29]",1,1.0,0.0,0.0,35
1352,350070,"(0, 4]",1,0.0,1.0,0.0,35
1353,350070,"(4, 9]",1,1.0,0.0,0.0,35
1354,350100,"(0, 4]",2,0.0,2.0,0.0,35
1355,350100,"(4, 9]",1,1.0,0.0,0.0,35
1356,350115,"(0, 4]",1,0.0,1.0,0.0,35
1357,350150,"(0, 4]",3,3.0,0.0,0.0,35
1358,350160,"(0, 4]",1,1.0,0.0,0.0,35
1359,350160,"(14, 19]",2,2.0,0.0,0.0,35
1360,350160,"(29, 39]",1,1.0,0.0,0.0,35
1361,350160,"(39, 49]",4,1.0,1.0,2.0,35
1362,350160,"(4, 9]",2,1.0,1.0,0.0,35
1363,350160,"(49, 59]",1,0.0,1.0,0.0,35
1364,350190,"(0, 4]",4,2.0,2.0,0.0,35
1365,350190,"(19, 29]",1,0.0,0.0,1.0,35
1366,350210,"(0, 4]",3,3.0,0.0,0.0,35
1367,350210,"(19, 29]",1,0.0,1.0,0.0,35
1368,350220,"(0, 4]",6,6.0,0.0,0.0,35
1369,350220,"(4, 9]",1,1.0,0.0,0.0,35
1370,350240,"(19, 29]",1,1.0,0.0,0.0,35
1371,350240,"(4, 9]",1,1.0,0.0,0.0,35
1372,350250,"(19, 29]",1,1.0,0.0,0.0,35
1373,350250,"(49, 59]",1,0.0,1.0,0.0,35
1374,350275,"(0, 4]",3,2.0,1.0,0.0,35
1375,350275,"(19, 29]",2,1.0,1.0,0.0,35
1376,350275,"(4, 9]",1,1.0,0.0,0.0,35
1377,350275,"(9, 14]",1,1.0,0.0,0.0,35
1378,350280,"(0, 4]",10,6.0,4.0,0.0,35
1379,350280,"(14, 19]",1,1.0,0.0,0.0,35
1380,350280,"(19, 29]",3,3.0,0.0,0.0,35
1381,350280,"(4, 9]",1,1.0,0.0,0.0,35
1382,350280,"(9, 14]",1,1.0,0.0,0.0,35
1383,350310,"(0, 4]",1,1.0,0.0,0.0,35
1384,350320,"(0, 4]",1,1.0,0.0,0.0,35
1385,350330,"(0, 4]",4,2.0,2.0,0.0,35
1386,350330,"(14, 19]",7,7.0,0.0,0.0,35
1387,350330,"(19, 29]",3,2.0,0.0,1.0,35
1388,350330,"(29, 39]",2,1.0,1.0,0.0,35
1389,350330,"(49, 59]",1,0.0,1.0,0.0,35
1390,350380,"(0, 4]",2,2.0,0.0,0.0,35
1391,350380,"(39, 49]",1,0.0,0.0,1.0,35
1392,350380,"(49, 59]",1,0.0,0.0,1.0,35
1393,350390,"(0, 4]",21,11.0,4.0,6.0,35
1394,350390,"(14, 19]",5,0.0,4.0,1.0,35
1395,350390,"(19, 29]",26,8.0,2.0,16.0,35
1396,350390,"(29, 39]",7,2.0,0.0,5.0,35
1397,350390,"(39, 49]",5,0.0,1.0,4.0,35
1398,350390,"(4, 9]",3,2.0,1.0,0.0,35
1399,350390,"(49, 59]",2,0.0,1.0,1.0,35
1400,350390,"(59, 69]",1,0.0,0.0,1.0,35
1401,350390,"(9, 14]",2,1.0,0.0,1.0,35
1402,350400,"(0, 4]",2,1.0,0.0,1.0,35
1403,350410,"(0, 4]",26,15.0,9.0,2.0,35
1404,350410,"(14, 19]",6,4.0,0.0,2.0,35
1405,350410,"(19, 29]",11,7.0,1.0,3.0,35
1406,350410,"(29, 39]",9,3.0,0.0,6.0,35
1407,350410,"(39, 49]",4,2.0,0.0,2.0,35
1408,350410,"(4, 9]",2,2.0,0.0,0.0,35
1409,350410,"(9, 14]",1,0.0,0.0,1.0,35
1410,350430,"(14, 19]",1,1.0,0.0,0.0,35
1411,350450,"(4, 9]",1,1.0,0.0,0.0,35
1412,350460,"(0, 4]",5,5.0,0.0,0.0,35
1413,350460,"(4, 9]",1,1.0,0.0,0.0,35
1414,350520,"(19, 29]",1,1.0,0.0,0.0,35
1415,350520,"(29, 39]",1,1.0,0.0,0.0,35
1416,350530,"(14, 19]",1,1.0,0.0,0.0,35
1417,350550,"(0, 4]",7,4.0,3.0,0.0,35
1418,350550,"(19, 29]",1,1.0,0.0,0.0,35
1419,350550,"(4, 9]",1,1.0,0.0,0.0,35
1420,350560,"(0, 4]",2,2.0,0.0,0.0,35
1421,350570,"(0, 4]",213,73.0,118.0,22.0,35
1422,350570,"(14, 19]",56,15.0,30.0,11.0,35
1423,350570,"(19, 29]",142,37.0,79.0,26.0,35
1424,350570,"(29, 39]",50,16.0,27.0,7.0,35
1425,350570,"(39, 49]",21,6.0,14.0,1.0,35
1426,350570,"(4, 9]",9,5.0,2.0,2.0,35
1427,350570,"(49, 59]",15,1.0,12.0,2.0,35
1428,350570,"(59, 69]",1,0.0,1.0,0.0,35
1429,350570,"(9, 14]",9,4.0,3.0,2.0,35
1430,350570,nan,1,1.0,0.0,0.0,35
1431,350580,"(0, 4]",1,0.0,1.0,0.0,35
1432,350600,"(0, 4]",21,15.0,4.0,2.0,35
1433,350600,"(14, 19]",17,12.0,2.0,3.0,35
1434,350600,"(19, 29]",29,19.0,7.0,3.0,35
1435,350600,"(29, 39]",10,4.0,2.0,4.0,35
1436,350600,"(39, 49]",7,4.0,2.0,1.0,35
1437,350600,"(4, 9]",5,3.0,0.0,2.0,35
1438,350600,"(49, 59]",1,0.0,1.0,0.0,35
1439,350600,"(59, 69]",1,0.0,1.0,0.0,35
1440,350600,"(9, 14]",2,2.0,0.0,0.0,35
1441,350610,"(19, 29]",3,3.0,0.0,0.0,35
1442,350610,"(39, 49]",1,0.0,0.0,1.0,35
1443,350635,"(0, 4]",12,5.0,4.0,3.0,35
1444,350635,"(14, 19]",9,3.0,3.0,3.0,35
1445,350635,"(19, 29]",16,2.0,9.0,5.0,35
1446,350635,"(29, 39]",3,0.0,1.0,2.0,35
1447,350635,"(4, 9]",1,1.0,0.0,0.0,35
1448,350635,"(9, 14]",1,1.0,0.0,0.0,35
1449,350650,"(0, 4]",1,1.0,0.0,0.0,35
1450,350650,"(29, 39]",1,1.0,0.0,0.0,35
1451,350650,"(39, 49]",2,0.0,2.0,0.0,35
1452,350660,"(14, 19]",1,1.0,0.0,0.0,35
1453,350700,"(0, 4]",2,2.0,0.0,0.0,35
1454,350710,"(0, 4]",1,0.0,1.0,0.0,35
1455,350710,"(19, 29]",1,1.0,0.0,0.0,35
1456,350710,"(29, 39]",1,0.0,1.0,0.0,35
1457,350710,"(4, 9]",1,1.0,0.0,0.0,35
1458,350750,"(0, 4]",1,0.0,1.0,0.0,35
1459,350750,"(39, 49]",1,0.0,1.0,0.0,35
1460,350760,"(0, 4]",19,14.0,4.0,1.0,35
1461,350760,"(19, 29]",10,5.0,3.0,2.0,35
1462,350760,"(29, 39]",2,1.0,1.0,0.0,35
1463,350760,"(4, 9]",3,2.0,0.0,1.0,35
1464,350760,"(49, 59]",1,0.0,0.0,1.0,35
1465,350760,"(59, 69]",1,1.0,0.0,0.0,35
1466,350790,"(0, 4]",1,1.0,0.0,0.0,35
1467,350810,"(0, 4]",1,0.0,1.0,0.0,35
1468,350810,"(4, 9]",1,1.0,0.0,0.0,35
1469,350840,"(19, 29]",1,0.0,1.0,0.0,35
1470,350840,"(29, 39]",1,1.0,0.0,0.0,35
1471,350850,"(0, 4]",11,7.0,4.0,0.0,35
1472,350850,"(14, 19]",4,0.0,2.0,2.0,35
1473,350850,"(19, 29]",4,2.0,1.0,1.0,35
1474,350850,"(29, 39]",1,1.0,0.0,0.0,35
1475,350850,"(39, 49]",1,0.0,0.0,1.0,35
1476,350850,"(4, 9]",6,5.0,1.0,0.0,35
1477,350850,"(49, 59]",1,0.0,1.0,0.0,35
1478,350850,"(9, 14]",4,4.0,0.0,0.0,35
1479,350900,"(0, 4]",26,11.0,11.0,4.0,35
1480,350900,"(14, 19]",48,18.0,18.0,12.0,35
1481,350900,"(19, 29]",85,23.0,42.0,20.0,35
1482,350900,"(29, 39]",35,9.0,14.0,12.0,35
1483,350900,"(39, 49]",3,0.0,1.0,2.0,35
1484,350900,"(4, 9]",2,1.0,0.0,1.0,35
1485,350900,"(49, 59]",2,0.0,1.0,1.0,35
1486,350900,"(9, 14]",2,0.0,1.0,1.0,35
1487,350920,"(0, 4]",4,2.0,2.0,0.0,35
1488,350920,"(14, 19]",3,2.0,1.0,0.0,35
1489,350920,"(19, 29]",9,8.0,1.0,0.0,35
1490,350920,"(29, 39]",5,2.0,3.0,0.0,35
1491,350920,"(39, 49]",3,1.0,2.0,0.0,35
1492,350925,"(0, 4]",1,1.0,0.0,0.0,35
1493,350925,"(14, 19]",2,2.0,0.0,0.0,35
1494,350925,"(4, 9]",1,1.0,0.0,0.0,35
1495,350925,"(9, 14]",1,1.0,0.0,0.0,35
1496,350930,"(69, 79]",1,0.0,1.0,0.0,35
1497,350950,"(0, 4]",108,69.0,38.0,1.0,35
1498,350950,"(14, 19]",27,16.0,5.0,6.0,35
1499,350950,"(19, 29]",50,34.0,14.0,2.0,35
1500,350950,"(29, 39]",26,12.0,14.0,0.0,35
1501,350950,"(39, 49]",9,2.0,7.0,0.0,35
1502,350950,"(4, 9]",6,4.0,1.0,1.0,35
1503,350950,"(49, 59]",5,2.0,3.0,0.0,35
1504,350950,"(59, 69]",2,1.0,1.0,0.0,35
1505,350950,"(9, 14]",4,3.0,1.0,0.0,35
1506,350950,nan,1,1.0,0.0,0.0,35
1507,350960,"(0, 4]",6,2.0,2.0,2.0,35
1508,350960,"(14, 19]",6,6.0,0.0,0.0,35
1509,350960,"(19, 29]",8,4.0,2.0,2.0,35
1510,350960,"(29, 39]",4,1.0,1.0,2.0,35
1511,350960,"(39, 49]",2,0.0,1.0,1.0,35
1512,350960,"(49, 59]",1,0.0,1.0,0.0,35
1513,350960,"(9, 14]",1,1.0,0.0,0.0,35
1514,350970,"(0, 4]",2,1.0,1.0,0.0,35
1515,350970,"(4, 9]",1,1.0,0.0,0.0,35
1516,351000,"(0, 4]",3,1.0,2.0,0.0,35
1517,351000,"(19, 29]",2,2.0,0.0,0.0,35
1518,351000,"(29, 39]",1,1.0,0.0,0.0,35
1519,351000,"(9, 14]",1,1.0,0.0,0.0,35
1520,351020,"(19, 29]",1,1.0,0.0,0.0,35
1521,351020,"(4, 9]",1,1.0,0.0,0.0,35
1522,351030,"(0, 4]",7,4.0,3.0,0.0,35
1523,351030,"(14, 19]",1,1.0,0.0,0.0,35
1524,351050,"(0, 4]",4,2.0,2.0,0.0,35
1525,351050,"(14, 19]",2,0.0,1.0,1.0,35
1526,351050,"(19, 29]",5,2.0,2.0,1.0,35
1527,351050,"(29, 39]",1,1.0,0.0,0.0,35
1528,351050,"(39, 49]",1,1.0,0.0,0.0,35
1529,351060,"(0, 4]",35,12.0,21.0,2.0,35
1530,351060,"(14, 19]",12,7.0,2.0,3.0,35
1531,351060,"(19, 29]",41,15.0,20.0,6.0,35
1532,351060,"(29, 39]",11,2.0,7.0,2.0,35
1533,351060,"(39, 49]",3,0.0,1.0,2.0,35
1534,351060,"(4, 9]",2,1.0,0.0,1.0,35
1535,351060,"(49, 59]",1,0.0,1.0,0.0,35
1536,351060,"(59, 69]",1,0.0,0.0,1.0,35
1537,351060,"(9, 14]",2,1.0,1.0,0.0,35
1538,351110,"(0, 4]",3,2.0,1.0,0.0,35
1539,351110,"(14, 19]",1,1.0,0.0,0.0,35
1540,351110,"(19, 29]",3,3.0,0.0,0.0,35
1541,351110,"(29, 39]",1,1.0,0.0,0.0,35
1542,351110,"(9, 14]",1,1.0,0.0,0.0,35
1543,351150,"(0, 4]",2,2.0,0.0,0.0,35
1544,351150,"(14, 19]",1,1.0,0.0,0.0,35
1545,351150,"(19, 29]",1,0.0,1.0,0.0,35
1546,351150,"(39, 49]",1,1.0,0.0,0.0,35
1547,351160,"(0, 4]",1,0.0,1.0,0.0,35
1548,351160,"(14, 19]",1,0.0,0.0,1.0,35
1549,351160,"(29, 39]",1,1.0,0.0,0.0,35
1550,351210,"(0, 4]",1,1.0,0.0,0.0,35
1551,351240,"(0, 4]",1,1.0,0.0,0.0,35
1552,351250,"(0, 4]",2,2.0,0.0,0.0,35
1553,351250,"(14, 19]",1,1.0,0.0,0.0,35
1554,351280,"(0, 4]",1,1.0,0.0,0.0,35
1555,351280,"(19, 29]",1,1.0,0.0,0.0,35
1556,351280,"(4, 9]",1,1.0,0.0,0.0,35
1557,351300,"(0, 4]",40,27.0,10.0,3.0,35
1558,351300,"(14, 19]",16,10.0,2.0,4.0,35
1559,351300,"(19, 29]",53,23.0,7.0,23.0,35
1560,351300,"(29, 39]",20,9.0,4.0,7.0,35
1561,351300,"(39, 49]",9,5.0,3.0,1.0,35
1562,351300,"(4, 9]",7,4.0,1.0,2.0,35
1563,351300,"(49, 59]",2,0.0,2.0,0.0,35
1564,351310,"(14, 19]",3,3.0,0.0,0.0,35
1565,351310,"(19, 29]",1,1.0,0.0,0.0,35
1566,351340,"(0, 4]",8,4.0,4.0,0.0,35
1567,351340,"(14, 19]",1,1.0,0.0,0.0,35
1568,351340,"(19, 29]",6,6.0,0.0,0.0,35
1569,351340,"(49, 59]",2,0.0,2.0,0.0,35
1570,351350,"(0, 4]",13,4.0,7.0,2.0,35
1571,351350,"(14, 19]",4,3.0,0.0,1.0,35
1572,351350,"(19, 29]",7,2.0,2.0,3.0,35
1573,351350,"(29, 39]",1,0.0,0.0,1.0,35
1574,351350,"(4, 9]",1,1.0,0.0,0.0,35
1575,351350,"(9, 14]",1,0.0,0.0,1.0,35
1576,351350,nan,1,1.0,0.0,0.0,35
1577,351370,"(19, 29]",1,1.0,0.0,0.0,35
1578,351380,"(0, 4]",44,21.0,15.0,8.0,35
1579,351380,"(14, 19]",18,10.0,5.0,3.0,35
1580,351380,"(19, 29]",45,20.0,15.0,10.0,35
1581,351380,"(29, 39]",12,6.0,3.0,3.0,35
1582,351380,"(39, 49]",1,0.0,1.0,0.0,35
1583,351380,"(4, 9]",1,1.0,0.0,0.0,35
1584,351380,"(49, 59]",3,0.0,1.0,2.0,35
1585,351380,"(9, 14]",2,2.0,0.0,0.0,35
1586,351390,"(19, 29]",3,3.0,0.0,0.0,35
1587,351390,"(29, 39]",1,1.0,0.0,0.0,35
1588,351390,"(39, 49]",4,4.0,0.0,0.0,35
1589,351390,"(49, 59]",1,0.0,1.0,0.0,35
1590,351410,"(0, 4]",2,1.0,1.0,0.0,35
1591,351430,"(19, 29]",1,1.0,0.0,0.0,35
1592,351440,"(19, 29]",2,1.0,1.0,0.0,35
1593,351440,"(4, 9]",1,1.0,0.0,0.0,35
1594,351450,"(19, 29]",1,0.0,1.0,0.0,35
1595,351450,"(4, 9]",1,1.0,0.0,0.0,35
1596,351500,"(0, 4]",19,7.0,12.0,0.0,35
1597,351500,"(14, 19]",11,7.0,3.0,1.0,35
1598,351500,"(19, 29]",15,5.0,9.0,1.0,35
1599,351500,"(29, 39]",7,2.0,4.0,1.0,35
1600,351500,"(39, 49]",1,0.0,1.0,0.0,35
1601,351500,"(4, 9]",2,0.0,0.0,2.0,35
1602,351500,"(9, 14]",1,1.0,0.0,0.0,35
1603,351510,"(0, 4]",8,6.0,1.0,1.0,35
1604,351510,"(14, 19]",3,3.0,0.0,0.0,35
1605,351510,"(19, 29]",6,1.0,4.0,1.0,35
1606,351510,"(29, 39]",3,1.0,2.0,0.0,35
1607,351510,"(4, 9]",2,0.0,2.0,0.0,35
1608,351510,"(9, 14]",1,1.0,0.0,0.0,35
1609,351515,"(0, 4]",1,1.0,0.0,0.0,35
1610,351515,"(4, 9]",1,1.0,0.0,0.0,35
1611,351518,"(0, 4]",1,0.0,1.0,0.0,35
1612,351550,"(0, 4]",57,45.0,12.0,0.0,35
1613,351550,"(14, 19]",4,4.0,0.0,0.0,35
1614,351550,"(19, 29]",3,3.0,0.0,0.0,35
1615,351550,"(29, 39]",7,7.0,0.0,0.0,35
1616,351550,"(39, 49]",4,3.0,1.0,0.0,35
1617,351550,"(4, 9]",9,9.0,0.0,0.0,35
1618,351550,"(49, 59]",4,1.0,3.0,0.0,35
1619,351550,"(59, 69]",1,0.0,1.0,0.0,35
1620,351550,"(69, 79]",1,0.0,1.0,0.0,35
1621,351550,"(9, 14]",10,9.0,0.0,1.0,35
1622,351570,"(0, 4]",3,1.0,1.0,1.0,35
1623,351570,"(14, 19]",5,1.0,1.0,3.0,35
1624,351570,"(19, 29]",19,5.0,4.0,10.0,35
1625,351570,"(29, 39]",8,2.0,2.0,4.0,35
1626,351570,"(39, 49]",2,0.0,0.0,2.0,35
1627,351570,"(4, 9]",1,0.0,0.0,1.0,35
1628,351570,"(49, 59]",2,1.0,0.0,1.0,35
1629,351600,"(14, 19]",1,1.0,0.0,0.0,35
1630,351620,"(0, 4]",4,2.0,2.0,0.0,35
1631,351620,"(14, 19]",3,3.0,0.0,0.0,35
1632,351620,"(19, 29]",7,1.0,3.0,3.0,35
1633,351620,"(29, 39]",8,2.0,4.0,2.0,35
1634,351620,"(49, 59]",2,0.0,2.0,0.0,35
1635,351620,"(9, 14]",1,1.0,0.0,0.0,35
1636,351630,"(0, 4]",105,65.0,37.0,3.0,35
1637,351630,"(14, 19]",90,46.0,37.0,7.0,35
1638,351630,"(19, 29]",163,64.0,80.0,19.0,35
1639,351630,"(29, 39]",46,14.0,27.0,5.0,35
1640,351630,"(39, 49]",8,7.0,1.0,0.0,35
1641,351630,"(4, 9]",20,15.0,4.0,1.0,35
1642,351630,"(49, 59]",6,0.0,4.0,2.0,35
1643,351630,"(9, 14]",6,5.0,1.0,0.0,35
1644,351640,"(0, 4]",71,37.0,33.0,1.0,35
1645,351640,"(14, 19]",84,33.0,50.0,1.0,35
1646,351640,"(19, 29]",156,44.0,107.0,5.0,35
1647,351640,"(29, 39]",52,16.0,35.0,1.0,35
1648,351640,"(39, 49]",11,2.0,9.0,0.0,35
